filerName,filing,submissionType,reportPeriod,filedDate,inclMgrs,normalizedIssuer,normalizedTitleOfClass,issuerSIC,issuerSector,issuerTicker,issuerQkid,value,shrsOrPrnAmt,putCall,shrsOrPrnAmtType,invDiscretion,votingAuthSole,votingAuthShared,votingAuthNone,portWgt,hasOtherManager,otherManager,otherManagerFileNumber,QtrsHeld,QOQSshPrnAmt,QOQValue,QOQPortWgt,newOrDel
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,MCKESSON CORP,COM,5122,HC,MCK,0000927653.000P.001S8F8P8,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,8,-63200,-29260336,-0.00025568,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,BEST BUY INC,COM,5731,CD,BBY,0000764478.000P.001S5P285,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,9,-63700,-4986436,-0.00004357,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,THOR INDS INC,COM,3716,CD,THO,0000730263.000P.001S5WPH6,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,29,-15000,-1773750,-0.0000155,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,M & T BK CORP,COM,6022,FI,MTB,0000036270.000P.001S7S2B4,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,4,-12700,-1740916,-0.00001521,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,HIBBETT INC,COM,5940,CD,HIBB,0001017480.000P.001S92VH8,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,3,-20000,-1440400,-0.00001259,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,AMPLIFY ENERGY CORP NEW,COM,1311,EN,AMPY,0001533924.000P.00F0YM1R5,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,5,-50000,-296500,-0.00000259,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,HEWLETT PACKARD ENTERPRISE C,COM,3570,TE,HPE,0001645590.000P.0078W3NP4,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,4,-250000,-4245000,-0.00003709,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,KIMBERLY-CLARK CORP,COM,2670,CD,KMB,0000055785.000P.001S5SLZ0,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,3,-17100,-2077821,-0.00001816,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LOVESAC COMPANY,COM,5712,CD,LOVE,0001701758.000P.001T8S8C7,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,7,-40000,-1022000,-0.00000893,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,PROCTER AND GAMBLE CO,COM,2840,CS,PG,0000080424.000P.001S5V4L9,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,42,-114000,-16705560,-0.00014597,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SKYWEST INC,COM,4512,IN,SKYW,0000793733.000P.001S5W465,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,2,-120000,-6264000,-0.00005473,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,HESS CORP,COM,2911,EN,HES,0000004447.000P.001S5NHS2,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,7,-31700,-4569872,-0.00003993,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,FEDEX CORP,COM,4513,IN,FDX,0001048911.000P.001S5R3M5,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,42,-80000,-20237600,-0.00017684,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ADT INC DEL,COM,7381,IN,ADT,0001703056.000P.001S6VGG6,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,2,-200000,-1364000,-0.00001192,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,UNION PAC CORP,COM,4011,IN,UNP,0000100885.000P.001S5X2M0,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,11,-5000,-1228100,-0.00001073,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ENOVIX CORPORATION,COM,3690,IN,ENVX,0001828318.000P.00YC538B7,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,2,-197200,-2468944,-0.00002157,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ARCBEST CORP,COM,4213,IN,ARCB,0000894405.000P.001S686R2,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,3,-36800,-4423728,-0.00003865,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SUN LIFE FINANCIAL INC.,COM,N/A,NA,SLF,0001097362.000P.001S7XWH6,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-45000,-2333182,-0.00002039,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,PPL CORP,COM,4911,UT,PPL,0000922224.000P.001S5VC31,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,4,-92000,-2493200,-0.00002179,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,APPLIED MATLS INC,COM,3674,TE,AMAT,0000006951.000P.001S5NMM7,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-2800,-453796,-0.00000397,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,MAG SILVER CORP,COM,1040,MA,MAG,0001230992.000P.001S631Z9,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,3,-21900,-227856,-0.00000199,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SPLUNK INC,COM,7372,TE,SPLK,0001353283.000P.001TWMNG3,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,24,-71100,-10832085,-0.00009465,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,CONSOLIDATED EDISON INC,COM,4931,UT,ED,0001047862.000P.001S5QRL4,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,7,-2500,-227425,-0.00000199,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,BAXTER INTL INC,COM,3841,IN,BAX,0000010456.000P.001S5P1K3,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,4,-53900,-2083774,-0.00001821,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,CONAGRA BRANDS INC,COM,2000,CS,CAG,0000023217.000P.001S5PGY5,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,2,-106200,-3043692,-0.0000266,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,YUM BRANDS INC,COM,5812,CS,YUM,0001041061.000P.001S7JQ30,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-20000,-2613200,-0.00002283,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,REGIONS FINANCIAL CORP NEW,COM,6021,FI,RF,0001281761.000P.001SM4KY2,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,2,-220100,-4265538,-0.00003727,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SIMON PPTY GROUP INC NEW,COM,6798,RE,SPG,0001063761.0570.001S77WM9,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,29,-29800,-4250672,-0.00003714,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,REDFIN CORP,COM,6531,RE,RDFN,0001382821.000P.001V1F423,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,3,-130000,-1341600,-0.00001172,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,PENNYMAC FINL SVCS INC NEW,COM,6162,FI,PFSI,0001745916.000P.00LMYX132,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,2,-14900,-1316713,-0.00001151,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LAS VEGAS SANDS CORP,COM,7011,CD,LVS,0001300514.000P.001SJCGP9,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,11,-164600,-8099966,-0.00007078,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,FIRSTENERGY CORP,COM,4911,UT,FE,0001031296.000P.001S5R3N4,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-29400,-1077804,-0.00000942,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,VANGUARD WORLD FD,CONSUM DIS ETF,N/A,NA,VCR,0000052848.0500.001SHVTQ3,997354,3139,,SH,DFND,3139,0,0,0.00000854,TRUE,1,028-05394,1,3139,997354,0.00000854,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ISHARES TR,CORE HIGH DV ETF,N/A,NA,HDV,0001100663.0500.001V0XLT8,547082,4964,,SH,DFND,4964,0,0,0.00000468,TRUE,1,028-05394,2,-7027,-675880,-0.000006,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ISHARES TR,CORE S&P SCP ETF,N/A,NA,IJR,0001100663.0500.001SFC7W9,21585882,195312,,SH,DFND,195312,0,0,0.00018474,TRUE,1,028-05394,1,195312,21585882,0.00018474,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ISHARES TR,CORE S&P TTL STK,N/A,NA,ITOT,0001100663.0500.001SHTRL5,298512,2589,,SH,DFND,2589,0,0,0.00000255,TRUE,1,028-05394,2,-2177,-203014,-0.00000183,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ISHARES TR,CRE U S REIT ETF,N/A,NA,USRT,0001100663.0500.001ST7G55,669433,12443,,SH,DFND,12443,0,0,0.00000573,TRUE,1,028-05394,1,12443,669433,0.00000573,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,KRANESHARES TR,CSI CHI INTERNET,N/A,NA,KWEB,0001547576.0500.004XB9HZ5,0,0,,SH,DFND,0,0,0,0,TRUE,3;1,028-14492;028-05394,2,-1126624,-30418848,-0.0002658,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ISHARES TR,CYBERSECURITY,N/A,NA,IHAK,0001100663.0500.00PC1B2X5,351656,7506,,SH,DFND,7506,0,0,0.00000301,TRUE,1,028-05394,1,7506,351656,0.00000301,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,PACER FDS TR,DATA AND INFRAST,N/A,NA,SRVR,0001616668.0500.00KX8YQ42,201438,7031,,SH,DFND,7031,0,0,0.00000172,TRUE,1,028-05394,1,7031,201438,0.00000172,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,NRG ENERGY INC,DBCV,4911,UT,NRG,0001013871.0300.UF004736A,61648235,37177000,,PRN,DFND,37177000,0,0,0.0005276,TRUE,1,028-05394,1,37177000,61648235,0.0005276,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SAREPTA THERAPEUTICS INC,DBCV,2834,HC,SRPT,0000873303.0300.UF005595A,20341102,11371000,,PRN,DFND,11371000,0,0,0.00017408,TRUE,1,028-05394,16,0,4294423,0.00003387,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,INVITAE CORP,DEBT,8071,HC,NVTA,0001501134.0210.UF008719A,0,0,,PRN,DFND,0,0,0,0,TRUE,1,028-05394,2,-6978000,-5191499,-0.00004536,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,PACER FDS TR,DEVELOPED MRKT,N/A,NA,ICOW,0001616668.0500.00GXXTL16,5124414,160489,,SH,DFND,160489,0,0,0.00004386,TRUE,1,028-05394,2,147724,4725635,0.00004037,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,FIRST TR EXCHANGE-TRADED FD,DJ INTERNT IDX,N/A,NA,FDN,0001329377.0500.001SN9872,917162,4472,,SH,DFND,4472,0,0,0.00000785,TRUE,1,028-05394,2,-1408,-179752,-0.00000174,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SPDR SER TR,DJ REIT ETF,N/A,NA,RWR,0001064642.0500.001SHTRF2,1565964,16615,,SH,DFND,16615,0,0,0.0000134,TRUE,1,028-05394,2,14212,1336910,0.0000114,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,EA SERIES TRUST,EA BRIDGEWAY OMN,N/A,NA,BSVO,0001592900.0500.01FN0H876,401400,18875,,SH,DFND,18875,0,0,0.00000344,TRUE,1,028-05394,1,18875,401400,0.00000344,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,VANGUARD WHITEHALL FDS,EM MK GOV BD ETF,N/A,NA,VWOB,0001004655.0500.004N1LYJ5,1953810,30600,,SH,DFND,30600,0,0,0.00001672,TRUE,1,028-05394,2,-28100,-1788315,-0.00001598,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,EXCHANGE TRADED CONCEPTS TRU,EMQQ EM INTERN,N/A,NA,EMQQ,0001452937.0500.007J2YCW0,264789,8457,,SH,DFND,8457,0,0,0.00000227,TRUE,1,028-05394,1,8457,264789,0.00000227,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,INVESCO EXCH TRADED FD TR II,EMRNG MKT SVRG,N/A,NA,PCY,0001378872.0500.001T06LF6,890010,43500,,SH,DFND,43500,0,0,0.00000762,TRUE,1,028-05394,2,-18700,-392554,-0.00000359,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SELECT SECTOR SPDR TR,ENERGY,N/A,NA,XLE,0001064641.0500.001S7T1S7,278098628,2945648,,SH,DFND,2945648,0,0,0.00238002,TRUE,1,028-05394,9,-72953,25019120,0.00016861,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,FIRST TR EXCHANGE TRADED FD,ENERGY ALPHADX,N/A,NA,FXN,0001329377.0500.001ST6998,6037953,322368,,SH,DFND,322368,0,0,0.00005167,TRUE,1,028-05394,2,289969,5497214,0.00004695,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,VANGUARD WORLD FD,ENERGY ETF,N/A,NA,VDE,0000052848.0500.001SHTV45,10127598,76899,,SH,DFND,76899,0,0,0.00008667,TRUE,1,028-05394,2,68300,9119107,0.00007786,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,INVESCO EXCHANGE TRADED FD T,ENERGY EXPLORATI,N/A,NA,PXE,0001209466.0500.001SPHL97,289049,8074,,SH,DFND,8074,0,0,0.00000247,TRUE,1,028-05394,1,8074,289049,0.00000247,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,J P MORGAN EXCHANGE TRADED F,EQUITY PREMIUM,N/A,NA,JEPI,0001485894.0500.00TSG0SK6,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-6223,-342141,-0.00000299,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,VANGUARD WORLD FD,ESG US STK ETF,N/A,NA,ESGV,0000052848.0500.00M0P2SP4,238243,2559,,SH,DFND,2559,0,0,0.00000204,TRUE,1,028-05394,1,2559,238243,0.00000204,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ISHARES TR,EXPANDED TECH,N/A,NA,IGV,0001100663.0500.001S7W2J1,2639688,30955,,SH,DFND,30955,0,0,0.00002259,TRUE,1,028-05394,2,27959,1424391,0.00001197,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ISHARES TR,EXPONENTIAL TECH,N/A,NA,XT,0001100663.0500.008B3Q692,238480,4000,,SH,DFND,4000,0,0,0.00000204,TRUE,1,028-05394,1,4000,238480,0.00000204,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SELECT SECTOR SPDR TR,FINANCIAL,N/A,NA,XLF,0001064641.0500.001S7T223,124885800,2965000,,SH,DFND,2965000,0,0,0.0010688,TRUE,3;1,028-14492;028-05394,4,2931842,123639059,0.0010579,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SELECT SECTOR SPDR TR,FINANCIAL,N/A,NA,XLF,0001064641.0500.001S7T223,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,2,-170302,-6403355,-0.00005595,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,VANGUARD WORLD FDS,FINANCIALS ETF,N/A,NA,VFH,0000052848.0500.001SHTTM0,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-7428,-685307,-0.00000599,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,FRANKLIN TEMPLETON ETF TR,FRANKLIN INDIA,N/A,NA,FLIN,0001655589.0500.00JYWBLK9,1568115,42554,,SH,DFND,42554,0,0,0.00001342,TRUE,1,028-05394,1,42554,1568115,0.00001342,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LEGG MASON ETF INVT,FRANKLIN INTL LW,N/A,NA,LVHI,0001645194.0500.00DB6W2C2,377819,12687,,SH,DFND,12687,0,0,0.00000323,TRUE,1,028-05394,1,12687,377819,0.00000323,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ISHARES INC,FRONTIER AND SEL,N/A,NA,FM,0000930667.0500.003CG2XQ1,366376,12788,,SH,DFND,12788,0,0,0.00000314,TRUE,1,028-05394,2,2613,98773,0.0000008,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,FRANKLIN TEMPLETON ETF TR,FTSE JAPAN ETF,N/A,NA,FLJP,0001655589.0500.00J3MDYR8,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-44584,-1247906,-0.0000109,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,INVESCO EXCHANGE TRADED FD T,FTSE RAFI 1500,N/A,NA,PRFZ,0001209466.0500.001SPSDJ2,237094,6036,,SH,DFND,6036,0,0,0.00000203,TRUE,1,028-05394,1,6036,237094,0.00000203,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,FRANKLIN TEMPLETON ETF TR,FTSE UNTD KGDM,N/A,NA,FLGB,0001655589.0500.00J3PQZ12,516094,19751,,SH,DFND,19751,0,0,0.00000442,TRUE,1,028-05394,1,19751,516094,0.00000442,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ISHARES TR,GL CLEAN ENE ETF,N/A,NA,ICLN,0001100663.0500.001S7XDQ8,3252111,232626,,SH,DFND,232626,0,0,0.00002783,TRUE,1,028-05394,1,232626,3252111,0.00002783,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SPDR INDEX SHS FDS,GLB NAT RESRCE,N/A,NA,GNR,0001168164.0500.001TC9HP5,7051529,121725,,SH,DFND,121725,0,0,0.00006035,TRUE,1,028-05394,2,108324,6292362,0.00005371,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,GLOBAL X FDS,GLBL X MLP ETF,N/A,NA,MLPA,0001432353.0500.002WKD6P0,202910,4208,,SH,DFND,4208,0,0,0.00000174,TRUE,1,028-05394,1,4208,202910,0.00000174,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ISHARES TR,GLOB HLTHCRE ETF,N/A,NA,IXJ,0001100663.0500.001SJX8Q3,524435,5630,,SH,DFND,5630,0,0,0.00000449,TRUE,1,028-05394,1,5630,524435,0.00000449,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,INVESCO EXCHANGE TRADED FD T,GLOBAL DRGN CN,N/A,NA,PGJ,0001209466.0500.001SN3Z50,337582,13734,,SH,DFND,13734,0,0,0.00000289,TRUE,1,028-05394,1,13734,337582,0.00000289,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ISHARES TR,GLOBAL ENERG ETF,N/A,NA,IXC,0001100663.0500.001S7RSN5,2973128,69223,,SH,DFND,69223,0,0,0.00002544,TRUE,1,028-05394,1,69223,2973128,0.00002544,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,DIMENSIONAL ETF TRUST,GLOBAL REAL EST,N/A,NA,DFGR,0001816125.0500.01BN60P09,460331,18031,,SH,DFND,18031,0,0,0.00000394,TRUE,1,028-05394,1,18031,460331,0.00000394,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ISHARES TR,GLOBAL REIT ETF,N/A,NA,REET,0001100663.0500.006S5D3J3,2097006,88556,,SH,DFND,88556,0,0,0.00001795,TRUE,1,028-05394,1,88556,2097006,0.00001795,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,GLOBAL X FDS,GLOBAL X COPPER,N/A,NA,COPX,0001432353.0500.001T8JBX7,3772069,88901,,SH,DFND,88901,0,0,0.00003228,TRUE,1,028-05394,1,88901,3772069,0.00003228,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,PACER FDS TR,GLOBL CASH ETF,N/A,NA,GCOW,0001616668.0500.00BLVPPY3,2298840,66249,,SH,DFND,66249,0,0,0.00001967,TRUE,1,028-05394,1,66249,2298840,0.00001967,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,GLOBAL X FDS,GLOBX SUPDV US,N/A,NA,DIV,0001432353.0500.00475RG25,268223,15424,,SH,DFND,15424,0,0,0.0000023,TRUE,1,028-05394,1,15424,268223,0.0000023,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,VANECK ETF TRUST,GOLD MINERS ETF,N/A,NA,GDX,0001137360.0500.001SR42Z0,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-11136,-345327,-0.00000302,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,VANGUARD INDEX FDS,GROWTH ETF,N/A,NA,VUG,0000036405.0500.001SHTTS4,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-2348,-729946,-0.00000638,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SIMPLIFY EXCHANGE TRADED FUN,HEALTH CARE ETF,N/A,NA,PINK,0001810747.0500.012VCQ2K8,880633,28481,,SH,DFND,28481,0,0,0.00000754,TRUE,1,028-05394,1,28481,880633,0.00000754,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,INVESCO EXCHANGE TRADED FD T,HIG YLD EQ DIV,N/A,NA,PEY,0001209466.0500.001SN3Z78,548960,26584,,SH,DFND,26584,0,0,0.0000047,TRUE,1,028-05394,1,26584,548960,0.0000047,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,FIDELITY COVINGTON TRUST,HIGH DIVID ETF,N/A,NA,FDVV,0000945908.0500.00DR7RGF5,300904,6641,,SH,DFND,6641,0,0,0.00000258,TRUE,1,028-05394,1,6641,300904,0.00000258,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LISTED FD TR,HORIZON KINETICS,N/A,NA,INFL,0001683471.0500.00YV34KZ7,932811,28649,,SH,DFND,28649,0,0,0.00000798,TRUE,1,028-05394,1,28649,932811,0.00000798,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ISHARES TR,IBOXX HI YD ETF,N/A,NA,HYG,0001100663.0500.001ST0ZQ7,9125502,117400,,SH,DFND,117400,0,0,0.0000781,TRUE,1,028-05394,2,-2300600,-178003518,-0.00155704,
